0.98611    8.14274e+07    2.71425e+07    5.42850e+06
0.98958    8.17013e+07    2.72338e+07    5.44675e+06
0.99306    8.19750e+07    2.73250e+07    5.46500e+06
0.99653    8.22486e+07    2.74162e+07    5.48324e+06
1.00000    8.25222e+07    2.75074e+07    5.50148e+06
1.00347    8.27956e+07    2.75985e+07    5.51971e+06
1.00694    8.30690e+07    2.76897e+07    5.53793e+06
1.01042    8.33423e+07    2.77808e+07    5.55615e+06
1.01389    8.36155e+07    2.78718e+07    5.57436e+06
1.01736    8.38886e+07    2.79629e+07    5.59257e+06
1.02083    8.41616e+07    2.80539e+07    5.61077e+06
1.02431    8.44345e+07    2.81448e+07    5.62897e+06
1.02778    8.47074e+07    2.82358e+07    5.64716e+06
1.03125    8.49801e+07    2.83267e+07    5.66534e+06
1.03472    8.52528e+07    2.84176e+07    5.68352e+06
1.03819    8.55254e+07    2.85085e+07    5.70169e+06
1.04167    8.57979e+07    2.85993e+07    5.71986e+06
1.04514    8.60703e+07    2.86901e+07    5.73802e+06
1.04861    8.63426e+07    2.87809e+07    5.75617e+06
1.05208    8.66148e+07    2.88716e+07    5.77432e+06
1.05556    8.68870e+07    2.89623e+07    5.79247e+06
1.05903    8.71590e+07    2.90530e+07    5.81060e+06
1.06250    8.74310e+07    2.91437e+07    5.82873e+06
1.06597    8.77029e+07    2.92343e+07    5.84686e+06
1.06944    8.79747e+07    2.93249e+07    5.86498e+06
1.07292    8.82464e+07    2.94155e+07    5.88309e+06
1.07639    8.85180e+07    2.95060e+07    5.90120e+06
1.07986    8.87896e+07    2.95965e+07    5.91930e+06
1.08333    8.90610e+07    2.96870e+07    5.93740e+06
1.08681    8.93324e+07    2.97775e+07    5.95549e+06
1.09028    8.96036e+07    2.98679e+07    5.97358e+06
1.09375    8.98748e+07    2.99583e+07    5.99166e+06
1.09722    9.01459e+07    3.00486e+07    6.00973e+06
1.10069    9.04169e+07    3.01390e+07    6.02780e+06
1.10417    9.06879e+07    3.02293e+07    6.04586e+06
1.10764    9.09587e+07    3.03196e+07    6.06391e+06
1.11111    9.12295e+07    3.04098e+07    6.08196e+06
1.11458    9.15001e+07    3.05000e+07    6.10001e+06
1.11806    9.17707e+07    3.05902e+07    6.11805e+06
1.12153    9.20412e+07    3.06804e+07    6.13608e+06
1.12500    9.23116e+07    3.07705e+07    6.15411e+06
1.12847    9.25819e+07    3.08606e+07    6.17213e+06
1.13194    9.28521e+07    3.09507e+07    6.19014e+06
1.13542    9.31223e+07    3.10408e+07    6.20815e+06
1.13889    9.33924e+07    3.11308e+07    6.22616e+06
1.14236    9.36623e+07    3.12208e+07    6.24415e+06
1.14583    9.39322e+07    3.13107e+07    6.26215e+06
1.14931    9.42020e+07    3.14007e+07    6.28013e+06
1.15278    9.44717e+07    3.14906e+07    6.29811e+06
